Query_ID	Doc_ID	Rank	Score
1	1268	1	65.12577741822668
1	1144	2	61.700795948844906
1	14	3	60.84919852058077
1	792	4	59.7350266287405
1	1147	5	58.72270753567408
1	1313	6	57.11143501019995
1	51	7	55.891542474112285
1	262	8	52.22799297077121
1	131	9	52.06422200996376
1	798	10	51.68313580717781
2	1201	1	174.33400844191618
2	798	2	156.51359235546101
2	1313	3	143.63789986212402
2	329	4	137.6553020079841
2	792	5	128.57491194658036
2	927	6	106.27152982247124
2	1147	7	106.2001124575857
2	721	8	105.84428472600928
2	14	9	102.16897471263968
2	1040	10	101.60310476296675
3	329	1	78.29066588155625
3	826	2	78.17356604492552
3	798	3	67.83578821311048
3	131	4	58.90388616699627
3	344	5	58.071947413467406
3	262	6	56.264186794628635
3	225	7	55.53982559225207
3	1313	8	55.049667120723
3	1201	9	52.897830087499926
3	1072	10	51.14825358066706
4	1313	1	193.4647377432933
4	798	2	179.24555121982678
4	1201	3	164.36920511366495
4	329	4	158.46309292217794
4	417	5	143.81125969187204
4	1239	6	138.17191282159
4	1040	7	136.58164860470828
4	576	8	129.4261843563181
4	140	9	126.09681427450029
4	927	10	124.53433094684098
5	1201	1	57.48015434932207
5	329	2	49.76935252048502
5	1313	3	45.05306198541781
5	1147	4	42.79950859390566
5	77	5	42.28019751892145
5	1066	6	41.72731407761751
5	1392	7	38.41091337844654
5	373	8	38.10251080339782
5	151	9	37.487186368109896
5	1248	10	37.47031807886001
6	798	1	96.07421858400691
6	315	2	86.16582001769191
6	329	3	65.56755322963262
6	1313	4	57.67786604276436
6	344	5	55.19599774889452
6	522	6	53.57648120101334
6	257	7	53.36198668459364
6	225	8	50.62859700455193
6	928	9	50.39270343023792
6	640	10	48.818310035795456
7	1201	1	227.65391430581897
7	1313	2	221.77996030359574
7	1040	3	194.92723153537244
7	798	4	180.22358026948504
7	1147	5	168.8874919524686
7	721	6	157.3821246118149
7	94	7	157.19405161148552
7	329	8	146.96012790144727
7	89	9	135.6307506567606
7	1239	10	131.7929550806293
8	1201	1	98.34845628919963
8	122	2	97.08092771887931
8	433	3	94.28339680901287
8	160	4	90.03864919903664
8	1347	5	83.28086549994732
8	927	6	83.28042600430607
8	1239	7	82.3327362111135
8	1040	8	80.12514431416776
8	976	9	77.84427293041848
8	947	10	76.42346999938552
9	962	1	37.769479332442415
9	846	2	37.09332293526823
9	45	3	35.07060580814476
9	344	4	32.940450565078756
9	623	5	32.79576908775812
9	1040	6	32.01785003603749
9	522	7	29.839808602849303
9	123	8	28.820225608381378
9	554	9	28.135613373203753
9	571	10	26.733038126479727
10	1313	1	113.62389329767711
10	798	2	92.16393140256643
10	329	3	91.83203552822151
10	493	4	87.00865692467269
10	1201	5	85.3415208470018
10	1199	6	83.74413380740467
10	576	7	80.95732932115972
10	185	8	80.40232993603274
10	522	9	76.73396920217274
10	452	10	76.32928982274399
11	1201	1	201.6534745381784
11	1313	2	199.51473028940555
11	798	3	173.41780793594714
11	329	4	156.11624510624705
11	1147	5	153.2028881952181
11	94	6	141.37551480313124
11	499	7	138.59000525487411
