Query_ID	Doc_ID	Rank	Score
1	12	1	23.937984793366457
1	184	2	23.19791124728758
1	486	3	22.779198961755036
1	1268	4	20.791659250976707
1	878	5	20.62381542659878
1	13	6	19.34812811075238
1	195	7	14.895278295852108
1	172	8	14.368042017914098
1	1144	9	13.862809360870143
1	141	10	13.593939433214917
2	12	1	39.52121195431714
2	14	2	19.537091927026804
2	172	3	19.052972704217296
2	51	4	18.257454528726207
2	724	5	18.053325605720453
2	1169	6	17.184538169023767
2	1170	7	16.434219289109762
2	792	8	16.10154156764402
2	1042	9	15.807674570681945
2	36	10	15.480312903363231
3	5	1	30.08863400816619
3	181	2	23.36639946012454
3	485	3	19.594664441640745
3	542	4	19.315567554012418
3	980	5	17.546906815533074
3	547	6	15.511585073132373
3	828	7	15.142841611283947
3	144	8	15.097632048969842
3	251	9	14.93713587421971
3	826	10	14.509685241412052
4	1189	1	27.650768238410713
4	1061	2	23.363124858851076
4	1085	3	22.990365642564672
4	1255	4	20.81125794562967
4	575	5	20.60914624383564
4	259	6	20.457190710942644
4	1275	7	20.437748380823315
4	317	8	20.166117015042357
4	1312	9	20.052197777138296
4	185	10	19.934119650614544
5	103	1	19.31433087826908
5	1032	2	19.271745069503154
5	943	3	15.886945543082655
5	746	4	14.214181078126465
5	1379	5	13.737879437034923
5	1296	6	13.245909651389145
5	625	7	13.216152759249313
5	28	8	12.605131935834928
5	1272	9	12.516163739764814
5	1295	10	12.477885010409416
6	491	1	19.774652175435055
6	121	2	17.68360172939539
6	257	3	15.961533359678725
6	315	4	14.330685410353475
6	610	5	14.077825338318013
6	251	6	13.177379157504042
6	651	7	12.724650592474719
6	386	8	12.380963675876052
6	409	9	12.058665072809298
6	1374	10	11.774806747047041
7	492	1	51.89396003565694
7	122	2	32.146299065009416
7	1231	3	29.887781385016254
7	56	4	27.818865130897645
7	973	5	24.789350008942158
7	124	6	24.50892130642387
7	232	7	23.617155350023246
7	1040	8	22.69375949525252
7	1307	9	21.583664984226587
7	1006	10	21.06907994363585
8	122	1	26.197663774715544
8	492	2	24.278372614054966
8	988	3	19.826909719205517
8	1352	4	19.339696998087838
8	639	5	18.152664761820695
8	124	6	18.11453327727563
8	69	7	16.967429485670543
8	433	8	16.010260567051347
8	1231	9	15.906920042093148
8	48	10	15.554208375778396
9	45	1	24.207007516132816
9	102	2	19.01107333064737
9	306	3	18.76519015617728
9	571	4	18.38907309475638
9	550	5	18.284651555756945
9	270	6	16.74359112330872
9	303	7	15.612119160429053
9	21	8	15.132123728666944
9	1215	9	14.686924163227037
9	1002	10	14.547027179426799
10	493	1	31.789932688824877
10	1199	2	21.39444495487607
10	302	3	21.193606458686876
10	1009	4	19.39269968136132
10	1010	5	18.82184642140519
10	949	6	18.795514694332347
10	1264	7	18.580241288372445
10	421	8	18.538189471766774
10	781	9	18.35102834580969
10	524	10	18.04172436405249
11	495	1	31.582696378981726
11	654	2	20.656913350715204
11	110	3	19.82897122946115
11	72	4	18.951911702844
11	273	5	18.747257337311005
11	667	6	18.196561249961977
11	1356	7	17.266430762502253
11	473	8	17.0966210126037
11	192	9	16.478010081927543
11	1157	10	15.892230608215048
12	543	1	22.22683502562863
12	650	2	21.031790949541
12	1232	3	20.31130917974225
12	649	4	18.377054527091687
12	624	5	18.331886807080313
12	1223	6	15.272176645823517
12	1221	7	14.405355731890117
12	1164	8	13.512309338332392
12	506	9	13.383582424118062
12	602	10	13.227405897277226
13	496	1	24.06978155520582
13	903	2	16.817797717653136
13	520	3	15.352265370244368
13	38	4	13.216062696039003
13	440	5	12.122304731721037
13	880	6	11.770058958598524
13	1268	7	11.664393764431509
13	643	8	10.459865846836504
13	415	9	10.286791240444767
13	199	10	10.230477059999362
14	64	1	19.744299839486338
14	256	2	15.707214519057306
14	439	3	15.408419436773606
14	65	4	15.211924673874504
14	402	5	14.78587736856688
14	1364	6	14.64158810792668
14	132	7	14.640271830734905
14	170	8	14.443282468464112
14	903	9	14.02383325962898
14	319	10	13.945479403898087
15	462	1	19.63223000143792
15	463	2	16.514639170312417
15	761	3	13.366859188006721
15	1097	4	12.162251615478354
15	1117	5	11.914783805908195
15	1025	6	11.846008624026663
15	1099	7	11.70935971807852
15	817	8	11.278167490174008
15	1279	9	10.790785607096282
15	542	10	10.665243146055477
16	498	1	35.337243088474175
16	869	2	18.94301178302701
16	1006	3	18.912626356243013
16	93	4	16.967262149588034
16	927	5	16.913838605359263
16	814	6	16.762241489654688
16	1255	7	16.11891821939409
16	106	8	15.32746352570601
16	494	9	15.15644216221406
16	1286	10	14.250615080837655
17	700	1	24.50711191203509
17	1108	2	24.2627013211613
17	445	3	22.267527374556206
17	1281	4	21.7402056953919
17	577	5	21.613446406639603
17	1301	6	21.36842261423176
17	601	7	21.132716909689876
17	148	8	20.9433987189137
17	916	9	20.894941294473252
17	498	10	19.719185531261964
18	498	1	27.665859530077086
18	234	2	26.12962215969299
18	1005	3	23.183365156417043
18	197	4	22.84287846467393
18	1006	5	22.206605941298214
18	56	6	22.085709782510822
18	248	7	21.117843137927167
18	1114	8	20.68879061231922
18	225	9	20.324893115710186
18	232	10	20.104613563530464
19	82	1	22.55265675096608
19	1346	2	21.304313835385564
19	706	3	20.82927145599194
19	716	4	19.138701895884484
19	1279	5	18.564075609428972
19	554	6	18.022703998115674
19	1296	7	17.03329626971245
19	1153	8	16.11269853412659
19	152	9	16.041676045886344
19	1295	10	15.848805163693026
20	500	1	36.3021065151278
20	268	2	24.904455276389992
20	88	3	24.53173037506984
20	450	4	23.53993876942468
20	966	5	22.775767819730397
20	270	6	20.61220116272636
20	123	7	20.560212219935458
20	300	8	19.992840080855128
20	87	9	18.303364549472615
20	84	10	18.065263303887015
21	502	1	40.86585050930755
21	302	2	19.664762451666377
21	343	3	17.433245092985093
21	68	4	17.116844076049603
21	96	5	16.3437873822317
21	628	6	15.786561440858115
21	686	7	15.676241311905013
21	338	8	14.932498783579259
21	1007	9	14.356962734147164
21	1156	10	13.427933315924442
22	413	1	23.96672231535296
22	307	2	23.50392953858435
22	560	3	23.46911577492947
22	50	4	21.31587489818837
22	125	5	21.097608717284476
22	565	6	20.25677919048641
22	348	7	20.05108294571721
22	306	8	19.902955240219974
22	962	9	18.238259418583258
22	61	10	17.72566043450303
23	902	1	20.789086734772006
23	28	2	18.947250998119408
23	251	3	17.120997338309525
23	1151	4	15.430925118093969
23	718	5	15.230798042159051
23	893	6	15.022303225574783
23	237	7	14.802447616726667
23	360	8	14.541061178459358
23	753	9	14.420551262856844
23	244	10	14.0786442968523
24	756	1	17.899105689379756
24	46	2	17.810186148484803
24	51	3	14.154182300303123
24	724	4	13.832096886878627
24	12	5	13.7067725613723
24	837	6	12.890407688329063
24	262	7	12.134395517496742
24	47	8	11.740416930735403
24	374	9	11.70654776589995
24	650	10	11.093567027570746
25	215	1	28.03841753661646
25	121	2	25.07467691548672
25	277	3	23.011675892635118
25	216	4	20.42940211483543
25	214	5	20.37643327298042
25	134	6	20.28938455504581
25	11	7	19.14976043198909
25	945	8	18.447364201886412
25	426	9	18.287962441932223
25	989	10	18.02764288911896
26	307	1	31.84881218808544
26	96	2	30.281121787264436
26	305	3	29.945285359277072
26	348	4	28.829887554821077
26	629	5	27.49992000823255
26	145	6	27.13357474645017
26	1278	7	26.990815314859436
26	1355	8	26.773195127798658
26	611	9	26.230080861135136
26	568	10	26.000915272257036
27	680	1	17.532288383261843
27	428	2	17.19570595937789
27	752	3	17.17227419873644
27	921	4	16.96244272063175
27	1031	5	16.860549088037722
27	247	6	16.606721204234802
27	548	7	15.27820970883796
27	674	8	14.542627367059511
27	1320	9	14.185601823629927
27	613	10	14.10657402879404
28	251	1	21.751858590262763
28	36	2	15.30481556310318
28	503	3	15.276611318871087
28	674	4	14.542627367059511
28	247	5	13.541239132989698
28	683	6	13.215082974385213
28	250	7	13.143086681266244
28	367	8	13.026478895047607
28	758	9	12.933167062577384
28	677	10	12.888809158614407
29	612	1	32.995782988613634
29	465	2	31.917336312406114
29	513	3	30.375204697617164
29	146	4	28.035873095747537
29	464	5	27.943507518617245
29	211	6	26.036667490527144
29	901	7	23.4718903168634
29	900	8	22.59264900906749
29	250	9	22.0544526379476
29	683	10	21.933609880335936
30	420	1	14.778568719737436
30	683	2	14.702251694801951
30	513	3	14.569921197866567
30	921	4	14.03456568704135
30	464	5	13.315858590855608
30	465	6	12.437003202190354
30	229	7	12.181393614002426
30	247	8	12.093407664411377
30	545	9	11.761141475014506
30	230	10	11.562412640743705
32	752	1	38.10155012729996
32	250	2	19.190317917554037
32	1186	3	18.26687767322418
32	921	4	17.640313713315443
32	468	5	17.289788468059896
32	147	6	17.010667050103322
32	919	7	15.80703423809972
32	247	8	15.64680975302182
32	683	9	15.474070772200733
32	802	10	14.566336671105663
33	516	1	51.481829539796
33	252	2	34.286028650929026
33	431	3	33.701152913243064
33	141	4	33.21135295547887
33	904	5	27.96355799978422
33	808	6	26.910125868524148
33	1163	7	26.793413209123585
33	1074	8	24.18247202857316
33	1153	9	23.936339278581524
33	315	10	23.52786599341696
34	1153	1	23.72133198494476
34	516	2	22.569332166810614
34	1350	3	20.960926358502135
34	431	4	18.37363760844386
34	1062	5	18.1621015159244
34	799	6	17.62660621544871
34	610	7	17.434908806376317
34	1243	8	17.288841861141364
34	175	9	16.29373169837226
34	1155	10	16.0528472956529
35	875	1	16.98977257329729
35	1208	2	15.308623310140959
35	1203	3	14.157517258547863
35	1389	4	13.902346471283522
35	156	5	11.931023404795834
35	1160	6	11.75343484148637
35	1189	7	11.25335560696064
35	1061	8	10.796885062981275
35	654	9	10.77134341740715
35	1252	10	10.340145340408018
36	550	1	19.808717879146798
36	1004	2	19.657971260138595
