Query_ID	Doc_ID	Rank	Score
1	486	1	24.79650306254845
1	878	2	23.211967043508785
1	184	3	23.083216553205517
1	1268	4	21.28876228542273
1	172	5	20.04753270675601
1	51	6	19.483655191039144
1	13	7	19.220042794586323
1	1361	8	18.843166862184393
1	14	9	18.828169831549918
1	1144	10	17.822850647322078
2	12	1	40.307967998742555
2	172	2	29.75481373186081
2	14	3	27.282326049646965
2	792	4	25.981089077586045
2	51	5	25.7830185457775
2	1158	6	24.717208684294427
2	1089	7	24.578902745775675
2	36	8	23.86001686657662
2	878	9	22.857283319456457
2	429	10	22.566738685224987
3	5	1	34.079215058471746
3	181	2	28.030857303404105
3	542	3	23.834054664118213
3	485	4	23.651781548197064
3	826	5	21.863816358842165
3	251	6	21.4368247068316
3	828	7	21.319990003783396
3	980	8	20.331161479969904
3	350	9	20.329364836326725
3	144	10	19.118491856423955
4	1189	1	39.554446052620946
4	1255	2	35.950652373597244
4	185	3	35.21163669428145
4	1061	4	34.64692590710389
4	574	5	33.98108712031585
4	1085	6	33.81887254001679
4	1123	7	33.108542493637565
4	167	8	32.53637733364275
4	166	9	32.24809990302727
4	575	10	31.52145297274238
5	103	1	22.846328578528933
5	1032	2	20.89605478349483
5	1296	3	17.582380499223262
5	746	4	17.296022044826223
5	625	5	16.83591050223798
5	1295	6	16.534293892020585
5	36	7	16.322493276329762
5	488	8	16.162856529722134
5	28	9	15.993445394557567
5	1379	10	15.557573995334637
6	491	1	24.855796180881537
6	257	2	23.992305139152336
6	315	3	22.54104685214369
6	121	4	21.07742414970832
6	651	5	20.207020640187416
6	251	6	19.9943540070907
6	610	7	19.93882090242307
6	355	8	18.931018466403938
6	296	9	18.405680767150624
6	344	10	18.09422311017735
7	492	1	65.73542377869936
7	1231	2	45.667506744103264
7	122	3	42.63823978277337
7	56	4	41.093810810209845
7	1040	5	37.1347573365526
7	124	6	36.49850130026902
7	498	7	35.07317161904892
7	232	8	34.25647216340204
7	57	9	33.9257353850275
7	234	10	33.679125666794555
8	122	1	42.16397115107688
8	492	2	32.361146230292604
8	433	3	28.514273466262367
8	1231	4	27.321887907175416
8	69	5	27.103100056435665
8	232	6	25.17326699957179
8	1193	7	25.09200622666942
8	1352	8	24.863891219437804
8	988	9	24.46518595023261
8	556	10	24.240573261677916
9	45	1	23.25827028442154
9	270	2	16.45612939584524
9	102	3	16.394638793072936
9	303	4	14.586800797804376
9	489	5	13.411334294778538
9	269	6	13.196200557593233
9	398	7	12.849896831945973
9	145	8	12.801202267052282
9	120	9	12.556514502444777
9	983	10	12.48626184583447
10	493	1	34.02914122756072
10	1199	2	30.662489829764123
10	302	3	29.851977824523395
10	949	4	29.13717831407504
10	781	5	28.47352292163933
10	421	6	26.640484766838206
10	691	7	25.664367306249844
10	524	8	25.462826276121525
10	1010	9	25.372563786323767
10	328	10	24.907652861300683
11	495	1	40.333619264057766
11	667	2	32.50802193575474
11	72	3	29.642963446806746
11	110	4	29.270793285593747
11	654	5	29.18842264378687
11	472	6	29.031212049493746
11	1356	7	28.34962767341061
11	28	8	27.80046483028613
11	304	9	27.378370318859997
11	1147	10	26.83625537028336
12	543	1	28.337396844349275
12	1232	2	25.335090947692702
12	624	3	21.257411327439016
12	39	4	20.437526054455674
12	982	5	19.837741109405606
12	749	6	19.826587927964777
12	602	7	19.048901796914322
12	671	8	18.69542736027632
12	806	9	18.664332135586665
12	1221	10	18.437247837926215
13	496	1	30.002449441520277
13	903	2	22.19696409132211
13	520	3	21.616851417967055
13	38	4	19.051206394816962
13	1268	5	17.329141779870742
13	440	6	16.56837364879203
13	415	7	15.94973520522653
13	199	8	15.650236213306222
13	643	9	14.51382940399443
13	1099	10	14.37361914668844
14	64	1	22.35523881741499
14	256	2	18.854826241491658
14	1364	3	16.610403051141617
14	132	4	16.44905962516163
14	170	5	16.344640567999548
14	439	6	16.241184996562655
14	65	7	15.92192720606268
14	308	8	15.504912233744331
14	1228	9	15.030386681282828
14	402	10	14.96797447141366
15	462	1	22.084429726586848
15	463	2	18.78554464040748
15	761	3	15.612930471649463
15	1097	4	14.536530493842436
15	1117	5	14.246939993440698
15	1099	6	13.786190041082216
15	1025	7	13.784429086729947
15	817	8	13.095260841400542
15	1279	9	12.861853969194446
15	542	10	12.82939442465614
16	498	1	41.02507761373081
16	1255	2	32.229681271644274
16	1301	3	31.97365655122867
16	1259	4	29.50201134726616
16	266	5	29.29583008823725
16	1108	6	28.378161298924038
16	106	7	28.03898647861317
16	927	8	26.903799180625235
16	869	9	26.643178723072428
16	1280	10	26.331682533858725
17	266	1	33.10825782152308
17	410	2	30.77197588030796
17	1301	3	30.43576892930421
17	1255	4	30.43171485244072
17	1108	5	30.17713923716925
17	498	6	29.543002582299696
17	257	7	28.29648930870279
17	196	8	28.179794384094464
17	930	9	28.150127807415327
17	916	10	27.708287051231462
18	498	1	35.25510359608977
18	234	2	33.296160230605
18	197	3	30.007920444792283
18	232	4	29.835134126637904
18	248	5	29.612683333734935
18	56	6	29.604509207296402
18	1114	7	29.432255525641192
18	492	8	29.029999601251205
18	1005	9	27.912216262488467
18	122	10	27.52413075587294
19	1346	1	28.62158456189496
19	1153	2	22.986718430966704
19	1295	3	22.767000365038747
19	437	4	22.457266111826808
19	152	5	21.38335278969935
19	416	6	21.06001292791855
19	125	7	20.93008702988944
19	826	8	20.7014838404518
19	706	9	20.495223721961107
19	163	10	20.23095299133484
20	500	1	34.0081234543831
20	270	2	30.803972330370577
20	123	3	28.090406267319253
20	450	4	28.05718625754859
20	456	5	25.403152293826963
20	966	6	25.00807165170686
20	300	7	24.870451795307414
20	190	8	23.940186456490828
20	458	9	23.6236157805389
20	889	10	23.007161606984024
21	502	1	39.73331216448792
21	343	2	24.714837139787015
21	68	3	24.515741022988255
21	686	4	23.60872806960873
21	302	5	22.9937571074834
21	628	6	22.795718367264477
21	1007	7	22.017262302857894
21	377	8	20.55786156184811
21	1157	9	20.51807154359111
21	1011	10	20.4210227026916
22	307	1	36.20359110848147
22	560	2	35.82143775488171
22	125	3	35.496135003493215
22	16	4	32.25347510568263
22	413	5	31.504534455641295
22	962	6	29.607376045005417
22	61	7	28.356255886076365
22	120	8	27.192083141160698
22	406	9	26.809087023220147
22	547	10	26.801791715674934
23	902	1	23.841054956740628
23	28	2	21.972902613947856
23	251	3	20.533703137675342
23	1151	4	19.182798579034177
23	718	5	18.917236475581085
23	237	6	18.607758826162005
23	244	7	17.63307990002004
23	14	8	16.784119113542154
23	893	9	16.661571172043413
23	11	10	16.000899244297315
24	46	1	21.454445905364988
24	12	2	19.767541034966552
24	756	3	18.341502496313712
24	724	4	18.20057019113748
24	51	5	18.04118468987706
24	47	6	17.414254131698804
24	650	7	16.817218859040942
24	1088	8	16.629220066900313
24	102	9	16.496034647336973
24	365	10	16.494954519596295
25	215	1	36.04212048162167
25	121	2	32.675429206942106
25	277	3	30.69459042088424
25	216	4	27.46342378182988
25	134	5	26.22566270078979
25	214	6	26.182009113838323
25	798	7	24.892901969913893
25	945	8	24.44067735294962
25	11	9	24.42115141620311
25	186	10	24.411232753555808
26	96	1	42.331374844588105
26	307	2	42.27884432867464
26	145	3	41.81580853810145
26	348	4	40.28022359147497
26	1278	5	39.02575022979142
26	305	6	38.5365736344544
26	135	7	38.36836199955555
26	611	8	38.35603738642607
26	1355	9	38.30047207404382
26	629	10	38.047272497933164
27	680	1	26.14815720704208
27	1031	2	25.93205539692658
27	921	3	25.621996292097478
27	752	4	23.82681657849563
27	147	5	23.18382966821609
27	614	6	23.08155019979268
27	247	7	22.15178736987239
27	924	8	22.04142415717456
27	1035	9	21.81427291216049
27	36	10	21.799102574627234
28	251	1	23.300708282643768
28	503	2	19.224938600646485
28	36	3	19.018105840913286
28	674	4	18.47615122128875
28	758	5	17.478006120415596
28	683	6	17.32109057715646
28	250	7	17.283679452002694
28	893	8	16.841363810747485
28	921	9	16.74128833316673
28	1202	10	16.486882085995184
29	513	1	40.828214520048434
29	465	2	36.775855987836806
29	211	3	35.097411467094865
29	464	4	34.96641497375626
29	612	5	34.39142202875648
29	792	6	32.03361007522421
29	900	7	31.60092154133391
29	250	8	30.861602897609675
29	901	9	30.830024362108755
29	222	10	30.330252932942948
30	513	1	17.731489970955963
30	420	2	16.640117852231768
30	683	3	16.34211545681798
30	464	4	15.469112017808506
30	229	5	14.701108801834714
30	545	6	14.324067400275474
30	230	7	14.043560238792274
30	388	8	13.723783258309416
30	465	9	12.908992995997345
30	602	10	12.865642434819943
32	752	1	35.92403703956081
32	683	2	24.0539617493865
32	1186	3	23.903504087247143
32	250	4	23.598267674554123
32	921	5	22.603680209471833
32	468	6	22.57856325359439
32	230	7	21.340335651824212
32	134	8	20.86082676271923
32	1259	9	20.751948384598695
32	680	10	20.011509389007855
33	516	1	50.217708607966344
33	252	2	38.65665489994002
33	431	3	34.58821394555817
33	904	4	34.47063854030651
33	141	5	31.852266469532612
33	1350	6	29.100459138934013
33	1153	7	28.040616012631553
33	1163	8	26.78676594144496
33	1243	9	26.552257647353372
33	808	10	26.00885570016996
34	516	1	29.95978757639679
34	1153	2	25.461579717136903
34	1350	3	25.40095295350042
34	175	4	24.486974041424606
34	431	5	23.874788910139298
34	799	6	23.566955596757325
34	610	7	22.789121083124986
34	1155	8	21.64379892255551
34	795	9	21.385666065288294
34	1287	10	20.39183409284072
35	1208	1	20.475609145111118
35	1203	2	19.626725963090458
35	875	3	19.31092328209034
35	488	4	16.49338812739017
35	1160	5	16.30568617760761
35	1389	6	16.232759002521473
35	739	7	15.815278892124311
35	156	8	15.512307388536152
35	1189	9	14.563340958704728
35	75	10	14.426508382187869
36	274	1	25.18675996765287
36	123	2	24.95864755937567
36	1268	3	24.033906792702762
36	646	4	23.703780373100596
36	623	5	23.14907852579818
36	565	6	22.570505677888985
36	74	7	22.319008851815767
36	347	8	22.266889188648822
36	546	9	21.959749532510248
36	975	10	21.65745284281518
37	186	1	24.57514609396202
37	179	2	19.914120106508665
37	188	3	17.699917932312008
37	283	4	17.568693748947585
37	1352	5	17.279626634288988
37	655	6	16.82800959836783
37	409	7	15.978430869329271
37	147	8	15.541921110186266
37	415	9	15.466311991032125
37	461	10	15.048978294226881
38	536	1	24.233541098519467
38	1373	2	23.91455092195653
38	1238	3	23.4183131084992
38	338	4	22.687998666450493
38	976	5	22.56451790529955
38	85	6	21.86445184919217
38	186	7	21.84094751318512
38	25	8	21.62950349675921
38	1205	9	21.36029842070013
38	1211	10	20.610582248801713
39	315	1	23.854704987567498
39	1268	2	19.629013427780112
39	610	3	18.422767546822275
39	959	4	18.28899302074922
39	1154	5	17.463659381080433
39	281	6	16.547252956270132
39	1321	7	16.173644772371695
39	1257	8	15.92112108212686
39	207	9	15.885751906387833
39	37	10	15.004671137441722
40	37	1	17.838638581071237
40	281	2	16.547252956270132
40	17	3	16.440448957791155
40	536	4	16.16837711550296
40	315	5	15.205101805603622
40	1257	6	13.535814107326669
40	39	7	13.232926527850797
40	330	8	13.089133696878926
40	1158	9	12.95165129513187
40	207	10	12.945961129735068
41	289	1	46.5483678003231
41	433	2	38.77647783112207
41	288	3	28.183732133130967
41	927	4	27.835259053586846
41	520	5	27.81841722742842
41	1277	6	27.29479120641768
41	229	7	24.68267408115293
41	1152	8	23.358481725573064
41	60	9	22.85960554133947
41	1091	10	22.703642288503943
42	521	1	56.20187760542583
42	526	2	42.71478203270401
42	496	3	37.68292441865748
42	1265	4	35.860365413298666
42	683	5	35.5388628623604
