Query_ID	Doc_ID	Rank	Score
1	51	1	30.640305612109557
1	486	2	27.19363029168139
1	12	3	25.744852433147887
1	878	4	23.5231261733377
1	184	5	21.344795978788895
1	573	6	21.254509365243514
1	665	7	17.71225091446896
1	944	8	16.726560372630715
1	141	9	16.343142465922252
1	329	10	16.090967161394516
2	12	1	37.15294953592128
2	51	2	22.580584313758386
2	1169	3	19.39385971798259
2	172	4	18.524730422728492
2	14	5	18.356897422042696
2	1263	6	17.26081099308526
2	100	7	17.24275737230311
2	724	8	16.764479304858913
2	658	9	16.606096725757457
2	184	10	15.578768082220723
3	5	1	24.80814226935848
3	485	2	23.83253674936257
3	144	3	23.41299215649826
3	181	4	18.454193007748657
3	91	5	17.40934433493117
3	579	6	17.3318464329841
3	90	7	16.447069331477042
3	542	8	15.861028565071178
3	1072	9	14.150709783626644
3	349	10	13.83258744372137
4	1189	1	27.71915606267327
4	1315	2	27.554382589862026
4	1061	3	27.29904199526585
4	1255	4	26.788730656476574
4	167	5	26.54594497630207
4	1085	6	26.523368606368315
4	1275	7	25.5927511492946
4	488	8	25.05882847798397
4	575	9	24.922573717567033
4	1374	10	24.69310543557192
5	103	1	18.531124852843828
5	1032	2	18.360821052107397
5	401	3	16.540569831438095
5	943	4	15.103689239945872
5	968	5	14.37553353629192
5	625	6	14.32143060757568
5	981	7	13.35503914155982
5	368	8	13.31904432127488
5	746	9	13.051736306769786
5	1296	10	13.004752696108811
6	491	1	20.010433963163962
6	257	2	15.921909999167728
6	610	3	13.5822488566231
6	386	4	12.202280285900382
6	798	5	11.927728644994412
6	1374	6	11.846466070415175
6	121	7	11.834257516740642
6	959	8	11.662306260081314
6	409	9	11.654282615216996
6	522	10	11.393955717619168
7	492	1	48.38849880611654
7	122	2	33.91506880715422
7	1231	3	26.686873137610185
7	124	4	23.66748566430497
7	973	5	23.51209321121376
7	232	6	23.32911575336229
7	56	7	23.067860715889278
7	373	8	22.57041029026163
7	434	9	22.282442314790284
7	225	10	21.56350614145031
8	122	1	28.168580686789294
8	492	2	26.572694993390733
8	1231	3	24.941728647244677
8	234	4	21.537729008894697
8	292	5	21.38877759271287
8	1307	6	21.187870523515706
8	69	7	21.119676915768526
8	124	8	20.410270236647168
8	248	9	20.32704436178119
8	354	10	20.157815821778154
9	45	1	24.127404743749942
9	550	2	20.99027235159608
9	102	3	18.707271746310973
9	306	4	18.31782999271939
9	571	5	17.921686153698257
9	549	6	17.60968735100353
9	270	7	16.115513548175805
9	983	8	15.595609181866203
9	398	9	15.51581279495879
9	21	10	14.920471461563388
10	493	1	26.79039418161217
10	302	2	24.429896179383718
10	1143	3	22.199362091584412
10	949	4	22.160534825303053
10	1199	5	21.351374489470256
10	1010	6	20.59483457499439
10	1009	7	19.528242835744607
10	421	8	18.25943477745706
10	616	9	18.176161696177275
10	110	10	17.738079235155716
11	495	1	31.137466407009285
